  
       XFOIL         Version 6.99
  
 Calculated polar for: NREL's S815 Airfoil                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.375 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  17.000   1.3316   0.09941   0.06422  -0.0970   0.0424   0.4958 113.6718 237.6143
  17.000   1.3316   0.09941   0.06422  -0.0970   0.0424   0.4958 113.6718 237.6146
  17.000   1.3316   0.09941   0.06422  -0.0970   0.0424   0.4958 113.6718 237.6146
  17.000   1.3316   0.09941   0.06422  -0.0970   0.0424   0.4958 113.6718 237.6146
  18.000   1.3342   0.11374   0.07797  -0.1011   0.0362   0.5136 115.8101 239.1542
  18.000   1.3343   0.11374   0.07797  -0.1011   0.0362   0.5136 115.8103 239.1518
  18.000   1.3343   0.11374   0.07797  -0.1011   0.0362   0.5136 115.8104 239.1513
  18.000   1.3343   0.11374   0.07797  -0.1011   0.0362   0.5136 115.8104 239.1512
  18.000   1.3343   0.11374   0.07797  -0.1011   0.0362   0.5136 115.8104 239.1512
  19.000   1.3429   0.12741   0.09273  -0.1060   0.0315   0.5347 117.6181 240.9896
  19.000   1.3429   0.12741   0.09273  -0.1060   0.0315   0.5347 117.6182 240.9884
  19.000   1.3429   0.12741   0.09273  -0.1060   0.0315   0.5347 117.6182 240.9882
  19.000   1.3429   0.12741   0.09273  -0.1060   0.0315   0.5347 117.6182 240.9882
  19.000   1.3429   0.12741   0.09273  -0.1060   0.0315   0.5347 117.6182 240.9881
